simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
67,0.7984192899662683,"0,2,3,4,7",0.7798778907526052,"0,1,2,3,4,7",0.7992326149687963,"0,2,4,7",0.7769808599078656,"0,1,2,3,4,7",0.799205492974064,"0,4,7,2,6",0.799219891070033,"0,4,7,2",0.7992958996231717,"0,1,2,3,4,6,7",0.7990487881156106,"0,1,2,3,4,5,6,7",0.7992476827436475,
68,0.7939145602993476,"0,2,3,4,7",0.7936316204870084,"0,2,3,4,7",0.7951759438885677,"0,3,4,7",0.793649896503595,"0,2,3,4,7",0.7943498002499076,"0,4,7,2,6",0.794238113481879,"0,4,7,2",0.7943261091172955,"0,2,3,4,6,7",0.7939764956888907,"0,1,2,3,4,5,6,7",0.6402846726494673,
69,0.7966383848500693,"0,2,4,7",0.7847584820343626,"0,1,2,3,4,7",0.7955976505984975,"0,2,3,4,7",0.77799153353146,"0,1,2,3,4,7",0.7967257543063769,"0,4,7,2,6",0.7966819022037858,"0,4,7,2",0.7961580202148151,"0,1,2,4,6,7",0.7973872180828664,"0,1,2,3,4,5,6,7",0.7963126741949457,
70,0.7825568114474124,"0,1,2,3,4,7",0.7823985529108796,"0,1,2,3,4,7",0.7871530434126736,"0,1,3,4,7",0.781751039792257,"0,1,2,3,4,7",0.7856061503981381,"0,4,7,2,1,6",0.7860294078032907,"0,4,7,2",0.7865294374346763,"0,1,2,3,4,6,7",0.785969134871292,"0,1,2,3,4,5,6,7",0.5829267997026086,
71,0.7934535315062299,"0,2,3,4,7",0.793326056050287,"0,2,3,4,7",0.7939174750735164,"0,2,4,7",0.7933216950478469,"0,2,3,4,7",0.7939215006142304,"0,4,7,2",0.7939215006142304,"0,4,7,2",0.7939889284211896,"0,2,3,4,7",0.7940613881540414,"0,1,2,3,4,5,6,7",0.5280026675916465,
72,0.792231526918784,"0,2,3,4,7",0.7919228582849407,"0,2,3,4,7",0.7931079851437318,"0,2,3,4,7",0.7918933975042701,"0,2,3,4,7",0.7929553247348028,"0,4,2,7",0.7929553247348028,"0,4,2,7",0.7922844224113516,"0,2,3,4,7",0.7933155497348195,"0,1,2,3,4,5,6,7",0.7929486291028321,
73,0.781134197723162,"0,2,3,4,7",0.7809097734115968,"0,2,3,4,7",0.7828400896628559,"0,3,4,7",0.7808910713856331,"0,2,3,4,7",0.7840887838606859,"0,4,7,2",0.7840887838606859,"0,4,7,2",0.7841084877808977,"0,1,2,3,4,7",0.7846054273279347,"0,1,2,3,4,5,6,7",0.7840750913059624,
74,0.8001569964910212,"0,2,3,4,7",0.7991918431481815,"0,1,2,3,4,7",0.8000772926410574,"0,2,3,4,7",0.7987333785658264,"0,1,2,3,4,7",0.7999051591163455,"0,4,7,2,6,3",0.7995223797024434,"0,4,7,2",0.8000397849469567,"0,1,2,3,4,6,7",0.7998026827378205,"0,1,2,3,4,5,6,7",0.7999299409856621,
75,0.7888595514810902,"0,2,3,4,7",0.7716773028798919,"0,1,2,3,4,7",0.7905571705719986,"0,3,4,7",0.781250231478208,"0,2,3,4,7",0.7856289574356188,"0,4,7,6",0.7856289574356188,"0,4,7,6",0.7892009607944939,"0,1,2,3,4,6,7",0.7883457540331079,"0,1,2,3,4,5,6,7",0.789044734047532,
76,0.7977229126025241,"0,2,3,4,6,7",0.7989179052197062,"0,2,3,4,7",0.7978158714419668,"0,2,3,4,7",0.7991068541650949,"0,2,3,4,7",0.7984177462466184,"0,4,7,2,6",0.7984177462466184,"0,4,7,2,6",0.7992668376750052,"0,2,3,4,6,7",0.7994648804199045,"0,1,2,3,4,5,6,7",0.5587947819104793,
